Faulty,Temperature,Pressure,Vibration,Humidity
No,40.930117806783585,21.544249728116714,0.64312821293538,40.053485700287936
No,41.03744621806311,35.813785667774155,0.5525828162088945,45.75356671084089
No,41.2773778671835,36.504586855934186,0.6772438774373268,48.65951233497809
Yes,41.34462173680011,16.696025295392047,2.682978501386077,79.3793191215934
No,41.51457379369924,43.24199755175653,1.932679354525035,38.18994991569055
No,41.60921340514573,15.060882787335462,2.169124815381038,46.05250379664694
No,41.6696970985726,36.34153227887649,1.8189659800276445,54.43861230730413
No,42.52495157274765,30.1929025931695,1.62270487088567,46.981541058472445
No,42.873874361895616,35.314846039953565,0.754958662211691,56.70559991192669
No,42.92456144618823,30.162553198980714,0.9682790668691218,57.26782478560172
No,42.966519528926426,32.78432724618268,2.2178700304674406,56.55533976491502
No,43.03113357058429,50.33807318740898,1.7354344296876905,44.53312178262783
No,43.254328718458595,40.60904960570335,1.7279513165838236,43.58433096450467
Yes,43.4353894852492,42.2114233017058,0.9590169878460303,38.25199970042418
No,43.49030191606988,46.86995128162965,1.1470979724421753,62.63028069816903
Yes,43.84004927533779,76.75386798351025,4.106507179598705,44.15904814146751
Yes,44.09370114063134,32.65891227363642,0.38089946481216996,18.36242993418722
Yes,44.24072406800127,34.24692076573209,0.34534879179954847,60.244684722288525
No,44.46078865098045,26.55110744650331,1.3292397924973474,58.63842093638782
No,44.46450403944102,35.02558392492231,1.5286877769034906,48.470492706337915
Yes,44.63238126914032,35.19328531790731,1.5510474812289166,88.21288188267445
No,44.677539147803145,35.79211559589806,2.0962387012537858,47.26158369687372
Yes,44.716056863473966,13.90605515746955,2.811970671284742,66.74218711530229
Yes,44.81984447635227,12.016323696695315,2.0931852656726937,48.276619423450455
No,44.93428429463283,46.386119368525286,1.2280992022693167,59.381093589705976
No,45.005942851264265,35.72247839365148,1.7190118026640484,68.72448660808723
Yes,45.00739108837512,49.88303985653527,1.3487822744501188,42.86773513047155
No,45.06729179669922,34.678362123708965,1.1959232241897952,52.11970935649983
No,45.12177942437668,39.87927298123715,0.9570236332107326,51.75440344580337
No,45.1219134346492,37.180143921836745,1.4855492382510695,61.42522819504145
Yes,45.22401611800629,21.97896636104585,0.7560372759096395,48.659541273192026
No,45.283554998727105,32.96419138683727,1.192343058963146,39.884297242956094
Yes,45.30782150400611,53.79699418101477,4.1603429394225975,35.67279567281843
No,45.611828417235714,46.83585409488698,1.3593531736652154,50.69859796981761
Yes,45.686127685716414,7.684323643299965,3.6932223045995336,76.2155389608917
No,46.08043795686976,42.19649101390646,1.9230225044447038,64.55328934882198
No,46.09695632530562,32.74300045489812,1.8535294292006017,58.673995414892666
No,46.13070129804328,33.41064692941678,1.8747775187225642,29.233839878014148
No,46.37067564458162,43.51336561872835,1.6543376470278082,40.950220080991905
No,46.49544147375639,37.81568859366445,1.2147576571794614,40.91529965698611
No,46.79684401769577,27.336577284037855,2.167241175371752,63.292556295800814
Yes,47.33888498355943,46.872618846262476,2.9456965830078854,75.29639962262112
No,47.61768766675028,36.63155086012796,1.2786414652339122,58.9266441893555
No,47.695319808755414,36.83658112859403,1.1514605435996517,59.56128605741
No,47.795789910648736,35.324183538536076,1.0564187058185728,43.52151547449444
No,47.80699627252465,37.33735062565861,1.404757151097447,42.77840838478304
No,47.81652239948919,38.67709854459853,1.8618997082222104,63.04602703347325
No,47.824089206412296,35.68271820635915,1.1579782774799525,39.211490386714104
No,47.88138088670493,30.3797258878463,1.3543339969375268,59.525147585958976
No,47.88864690992115,33.19605261332291,1.6276640858725222,38.91983606019233
No,48.01194043379918,32.79238838643089,1.8160116118085108,60.42746632841343
No,48.056175301799755,40.46731738848025,2.21326807720332,37.74136228696172
No,48.08746148834719,34.82153168870055,0.9913773153565792,55.30986829362002
No,48.22032267805312,42.82402380798727,1.8620471012530466,51.84832888359093
No,48.22934953557145,36.87942500070493,1.6964536795071958,48.17549997125731
No,48.28428595239552,33.071494220273756,1.483262594836547,48.183304303831086
No,48.48184598670695,36.53603389574941,1.3467034626608088,63.7236394526517
No,48.694335201928,34.58792644996858,0.6218848827602116,42.68787010463632
Yes,48.7155192610559,54.383405217520774,1.673358145634984,47.633708009755146
No,48.727725796485046,38.6064986906544,1.4255586019895585,50.28906593325794
No,48.943530581596754,27.62541074943829,1.125166524527043,38.04647441300366
No,48.99973492348376,37.899599052756216,0.7785557129711532,61.899197160476675
No,49.09697101146843,31.2469542709803,1.4257886764204002,59.225087966048214
No,49.22188180143803,30.731650993415347,1.4432015361826258,38.75272360580059
No,49.22880146226126,39.31723819476056,1.329802421642068,44.12943061518993
No,49.25359962453632,37.7737921299356,2.217838551899898,51.832355990350905
Yes,49.4656995521955,57.44954636261344,0.10785702206723535,39.93301893975156
No,49.50485483811675,40.1031865300794,1.5106165328879106,51.577713112536685
No,49.61875464822146,32.55236454774726,1.2098224985736343,56.67394438057835
No,49.81512135611362,25.47403359410663,2.3757045368744554,48.284908411087585
No,50.062643574285445,26.712304571146884,1.7824320660779795,45.21633283412062
Yes,50.06266762817924,46.890260637309574,0.3953056787804199,77.92385761315072
No,50.124310853991076,24.966712104035167,1.269012201014358,56.95719700845076
No,50.18035514261287,36.33452847614622,1.5292193474417939,50.558856376920545
No,50.20700189624212,24.07041329864866,0.07802816761411613,57.804975206878595
No,50.2177475062519,27.42748385177748,2.458924000803333,53.15171703892491
No,50.32930296412847,20.79214202430486,1.6725430930075413,55.79044897937837
No,50.36710852161026,28.447578855049553,2.2768759428648178,27.37190037309208
No,50.584321993797786,36.60315827901081,2.5105967997903775,43.63256377061192
No,50.87745024580223,34.83263170093539,2.0222632149090702,71.40308779836562
No,50.88683108337496,36.078411386321626,1.2844500052371537,55.128195636582255
No,50.95055545989361,16.312554423559227,1.796585495499015,44.72336014854333
No,51.00329719141119,37.899606949004884,1.4972943326736459,35.805242813971965
No,51.063853330462145,40.47588906842397,1.6278921261631827,54.410541128156446
No,51.07237822409948,38.239530830522746,1.3101344374830803,58.0954575950078
No,51.23447293958126,42.925686772992684,2.176945929661713,35.363127898324834
No,51.248275303542556,42.245740803978926,1.6152668336056695,62.867988527259016
No,51.26558696045383,36.54936014678535,1.748350806121196,49.49205964772108
No,51.30183660467836,41.58390873602657,1.6550879135914192,58.468697346842525
No,51.32734807408252,35.184645271603365,1.7509260246799454,46.794822763340306
No,51.33460048639384,37.191288694777434,1.1485835935322795,52.15531979794083
No,51.481572684253415,30.976722799695846,1.451053797413932,51.46863209456415
No,51.53426952195583,36.29778573519066,2.458629767252036,39.356692873962636
No,51.56206416519254,34.35347541469154,2.0814904401959207,70.52395492121207
No,51.59922255494247,48.42100353724908,1.890714459732764,51.516080686445626
Yes,51.62629315637426,17.850346743731002,4.878213898099919,41.957322525541976
No,51.69367103143543,35.54657703951854,0.25872800704458077,44.89961825485665
No,51.79239722197984,25.550451684564017,1.3625838109713864,43.49870956572848
No,51.95117899335481,35.317710573757076,2.042835954591819,44.871811905436566
No,51.96137207437635,43.48640057444758,1.019994738906086,57.81850357582999
No,51.9801956241998,43.97351313910335,1.2444473938356073,46.558109481702274
No,52.060788868080365,33.05274820163904,1.1438994875746862,67.4127205621912
No,52.0610750213211,34.002254734108114,0.9108269375965772,45.09600747437579
No,52.2060106949278,26.430441137048113,1.5000359335294315,65.97699325960916
No,52.2376476710168,28.868268551841698,2.3444110961513385,52.53724503104193
No,52.23988245951598,43.52339778878064,2.0570412180677193,48.718308297335064
No,52.26967531793119,29.69468327899054,1.8685353353088359,66.16425557490041
No,52.29518862223922,29.14512632113549,1.7541843383609754,46.95556929160679
No,52.30949696260601,46.084601871531845,0.8111871719682198,51.39308409235935
No,52.4456210268929,44.85827063608665,1.587461733720982,46.75261645279057
No,52.47622904859003,26.198860669831713,2.094586391552501,51.09347018022113
No,52.48171193248281,31.472782491113158,1.7459390752894441,41.78713204279829
No,52.490244255947715,27.69756410719044,1.6518462969605985,24.94965410518478
No,52.54292567140348,43.83582163069973,1.4203207126217678,53.02570334935783
No,52.57778307364725,41.205402396925514,1.1747630002703915,53.78979362363431
No,52.68798696555075,32.49656826247989,1.1092619670993729,41.77480355818317
No,52.7081711049658,31.19741265854249,1.944419409769996,45.61932633869536
No,52.74228875187427,40.74665234555397,1.0413966518324873,21.84189505522706
No,52.868654709091224,30.88049034853382,0.9142584350145069,38.39626548932
No,52.89831607343375,43.81390289428967,1.5080183315067393,45.422106471409805
No,52.96617560644845,27.722556485500196,1.743656581526658,38.026023136997
No,52.9741639576216,46.48456794530899,1.6056903273229823,52.99164567188478
No,52.98334141712584,33.0982130132231,1.6737627470133556,36.19651679022542
Yes,52.989431971995415,54.09414143187405,3.7711604577913738,58.225375307453675
No,53.093283723935485,12.600285579251313,1.429492140755154,52.998304641277436
Yes,53.11096453845254,32.892851405879995,1.755319115042115,52.095903877482314
No,53.114948119315,35.273151146721695,2.6033913623075504,39.96077982298502
No,53.1265565288929,31.587202909711703,1.9083017851788564,47.779798496199774
No,53.1656180777905,25.68269321190084,1.663297979958178,71.93925151804444
No,53.28830227505935,33.4352541052062,1.621610786626113,50.95055223733709
No,53.33236593210802,31.31547176192354,2.146146873442354,45.53081637713984
No,53.451433281342304,39.87904037752335,1.027623573995555,50.59661893696978
No,53.586198843979034,37.518100491641306,2.1875895288036222,46.7094000005586
No,53.605158374745656,24.989150542085703,1.4349930133724345,37.507644804273674
No,53.686648895829265,30.701099285492802,2.402224485993562,54.81055724141794
No,53.726882720526845,29.501164525133653,1.961576675252522,49.591931201360666
No,53.72995079133251,35.452061395434136,1.5898330194357937,52.04159560242046
No,53.76617470058757,22.31803191416114,1.5859604244537227,52.95845055223816
No,53.848681840944906,34.740151713263245,0.7257084831893038,41.88855985249536
Yes,53.8932663088098,32.6377938714424,1.277589147409985,68.03220663888501
No,53.924401356310256,38.468499681535036,1.4314175445629416,31.013786543121803
No,53.93422899261321,35.248507411191454,2.023439516161644,45.089838634508034
No,53.93553679742428,37.514709465051446,1.074995872619807,52.40462744801703
No,53.9972889549629,35.25811848617002,1.093765083853833,69.36679762285763
No,54.006052378056886,30.11049198199771,1.2508385135287936,54.212222394352374
No,54.021278655051624,42.964213533392915,1.744619887706178,49.48036821990126
No,54.041060314258864,51.015379673986885,1.4595192876316132,33.0692714616859
No,54.158640569945106,34.1052231673095,1.824186388854895,40.962512820893444
No,54.17776833253522,26.43625405583943,1.502264645525779,54.461709444432465
No,54.19396059190831,37.25266724068668,1.9594023233511786,44.377008151051186
No,54.291238479315005,37.646270452305885,1.8968196471650516,49.97902682617055
No,54.297752801095434,39.262265674580995,1.657859711148262,44.89501441236404
No,54.357583882889486,30.872152085207365,1.259789890298253,45.83845202887049
No,54.36965693428746,33.536787460608586,1.388165362901042,54.77527911111184
No,54.374541431134574,30.24397043240794,1.8341666148030804,41.91754507011976
No,54.412130049761586,44.424698948497394,1.6923752668834016,39.34558260449414
No,54.446262661587575,37.853340857998774,0.8318340553922775,59.200009845150426
No,54.52198443690969,45.401412214505115,1.4359357927901093,57.328898110299136
No,54.52696011061634,29.257174285167714,2.2643894178551536,54.047041126604405
No,54.568817720571296,34.40812174770985,2.082578561947261,49.538207873407316
No,54.65885829264378,44.9474262248234,1.9615167186178646,41.582659310058986
No,54.74474829075261,32.53942866307361,1.7784739411702515,50.231660800620986
No,54.76813095216225,33.45112391171593,0.6767443066990294,61.31678537001218
No,54.77640813782109,19.592177452439188,1.1697763159962085,49.03944913829924
No,54.80630034045987,31.77547305570622,1.4737761501754405,59.29311587207605
No,54.81030219186685,27.36104734732739,1.0126324090437897,61.44204797904136
No,54.810891749099326,52.369542888499964,1.3200119132095494,59.5268675490817
No,54.82826303328321,33.360540206067135,1.060423400453227,62.63513042833149
No,54.862856073871725,46.318725302604435,1.713918930268022,46.96311810323162
No,54.88116580436787,43.02692714183316,1.162140998792234,47.12515830095128
No,54.91444031787144,41.28813832651367,1.8458525568039938,46.18043712471672
Yes,54.98159660366697,29.30983183844886,2.3390740502339966,53.15963111828134
No,54.99523450836998,27.188595682147213,1.5466825964657973,61.20450491510532
No,55.00818798042302,44.25443159130778,1.5427193426099548,49.59273921254815
No,55.02553331394252,18.83198143299005,1.197215172348284,40.213299579780305
No,55.03470744909921,29.319876456867583,1.098234519286454,38.12779590257111
No,55.052438535503555,25.648152718300004,0.8020548827681905,37.673374565662435
No,55.059622067102495,25.69597713773245,1.099105446024475,46.977115569064956
Yes,55.07188514615611,29.55163767454968,0.11581413399314289,28.916250334812847
No,55.15943335075665,49.21835814424363,2.1724798330870745,41.63331221576953
No,55.20555776860276,44.978429205317425,1.3697847067524433,48.81084348523409
No,55.21222876153715,42.80268587911008,1.1702865563918428,49.8118032163866
No,55.214137542201584,32.503424543578134,1.5514826212323052,53.96267916565503
No,55.23737455998221,38.526054035510114,0.4749304787223234,41.94989008685283
No,55.25867867957894,28.19547688397253,0.9199898090283557,50.547264251100216
No,55.279629269732084,30.011224957338886,1.361894809399837,49.837737912957046
No,55.295104487687496,37.42369845998985,1.570212933722417,42.90808727486278
No,55.59949117405706,31.610474264714593,1.24912111941514,35.96500983001512
No,55.661941760715855,20.097091308390112,0.7352961383841845,46.39514773292795
No,55.66269975189772,42.57241089138779,2.466481587734267,62.81611111525853
No,55.66848185475288,30.3540712755484,1.977082257095462,50.77708460025006
No,55.673287102603474,44.41767029933532,1.388802924460172,48.999589622693996
No,55.69224897881952,57.593763411161625,1.2549163423117198,48.684059178366745
No,55.69858622039367,33.65264230376895,1.7798307851621844,50.01353302465642
No,55.760418878023934,22.779352469153928,1.3985455107083695,53.97616834053193
No,55.76317363116077,28.829844666580154,1.3960438449669428,38.29812924557645
No,55.77746290402326,45.262359750711845,1.7150067619056775,69.14904504978405
No,55.78189333258156,56.5866306874967,1.0578619818197912,56.069137102870485
No,55.816342670669684,34.062623960204995,1.1850663254313125,52.378579340280076
No,55.847328080758125,32.28729364378538,0.9370645864274378,55.63714722428929
Yes,55.91000645518934,18.57738588625395,3.275657845639828,56.28079156253679
No,55.91538703636441,31.996740428128305,1.2474913646274117,65.9309361816525
No,55.924883052821784,23.568763147906186,1.654578859758732,57.32267619928232
No,55.93338903151778,43.66866482487997,1.3372432935025318,48.534817209884594
No,55.94432980821358,39.44660822060102,0.7664830242806406,56.154392512912196
No,55.95183056072493,39.01787776281579,1.7330735652474771,63.69353367577767
No,55.98148937207719,25.74446882216423,1.3522595930496089,41.428652895654594
No,56.02881814887009,33.5035398682107,1.225472784420567,46.31118957033951
No,56.04210797807515,38.467619533595844,2.0946417267198214,65.91308811184675
No,56.04551495244928,39.97903294778495,1.569840982642616,46.159090817892015
No,56.08041619048269,41.70411243629049,1.7764715945990528,58.119989322167314
No,56.10427533236404,42.40541406171096,2.146994606645834,56.57912631592761
No,56.12131449544198,37.781388337959996,1.0983290123547622,53.51170142761731
No,56.1665922302839,30.348455309257943,1.5021052604378928,42.62277412243157
No,56.172002690356635,28.822460897564966,1.5063272320743273,69.16454321016353
No,56.17982431307563,28.309291708029697,1.4686257372154243,53.365920389020616
No,56.18955396846225,31.80183590845554,1.800968118551621,47.317700646602134
No,56.19401294100349,38.93019216581026,1.1481315216375185,41.645196063579384
No,56.20680771985473,26.849040343466122,1.969205711936646,49.00471672352246
No,56.22330632042909,37.83016504713112,1.3293843894882895,44.07667795145972
No,56.22382499245763,38.32642180576356,1.0859299311935517,55.081929391719044
No,56.24489110431257,38.95617993639018,1.3924689819695684,45.69324871504964
No,56.27140548518936,34.310703167204046,1.768412341977838,59.29479062093539
No,56.27534452115899,35.023407733435505,1.6509653175015107,30.95268781376005
No,56.282568707364945,19.84335079622158,0.8308346865897682,62.13597562302249
No,56.3168496116719,24.11332017359137,2.199548739631707,57.309354341015776
No,56.41825078522406,17.698567915883764,1.3858407869874154,34.35816597661113
No,56.43064430300424,31.346406842451895,2.155801014861961,50.636899554268894
No,56.462453252902414,38.02581028345208,1.8731974367611015,43.09578964636542
No,56.474913105592776,28.83505639899729,1.5088209043675098,56.51448050871107
No,56.489256337919784,31.762891839672427,1.025199877967498,43.99843504991173
No,56.502269306187685,32.359945051000906,1.4418913683743064,40.8280255435745
No,56.5182295457251,43.456472090852614,0.8444280891065119,56.11413468915099
No,56.54020319753251,26.45183396734049,2.150548346732811,59.46937181955207
No,56.54664512584759,29.200645256867183,0.8620733976593358,62.99224424346294
No,56.555494889657226,21.625909813374662,2.522469399015513,50.438141928317606
No,56.57872251514885,48.48561403227977,1.6767830733702316,64.57870567951475
No,56.613942002767516,26.957478992022118,1.6384971655595504,50.65863066319757
No,56.63274561124069,28.80584062076756,1.1192722216180746,48.437522273223536
No,56.634314996850804,41.324941750719816,1.3913069002917475,49.09267717708887
No,56.64518430900109,36.74671000353729,1.2740319309970047,58.02501153693369
No,56.653893930897674,44.85763389931129,0.9304089378681252,51.76763699972207
No,56.69294868669074,47.81594123690731,1.7410198986098246,59.22427750618311
No,56.696863742610105,42.963321523595795,1.8700391828526433,47.27675390005238
No,56.71813951101569,42.682441344693345,1.5735054168064317,42.79838980428161
No,56.73527871688917,23.435854818037413,1.806768064592594,47.68081595140982
No,56.76910206592502,36.46410342649185,1.4810426609336151,25.808708619242438
No,56.7754204325643,25.204901813136367,2.2495060341167745,42.063835003466224
No,56.79107717493839,32.18360275174167,0.46623833990079566,60.827097735429156
No,56.797667929793576,26.52959881401744,0.8358241042435662,37.76330727939229
No,56.79977488779294,26.007025129113813,2.0414207169581955,50.14033733881851
No,56.80752805401232,34.63964705591261,0.7281847390631576,36.282385847121304
No,56.8103150169749,25.86411143445855,1.9275945266964136,43.31632375268755
No,56.87780806568594,36.52178577475915,1.5104020118862722,41.479468623575
No,56.87836798804482,29.84902391113318,0.4991372593828567,56.00884448841404
No,56.95530499495147,46.35564544638271,2.4328636779842285,47.92976039313969
No,56.98412017196669,35.75745111576584,1.5653719295091248,64.36568351726838
No,57.007836365541756,32.85681012673201,0.4286400768007268,58.72921982357204
No,57.03168052044153,39.67106417827201,1.6436482863745436,52.23679696495556
No,57.053185242790946,40.15751842627387,1.947925440051403,39.54282726037672
No,57.07737304894381,40.99813302791348,1.623644999787126,56.61180990592719
No,57.09438578053781,22.170164199760837,2.3212096229641612,32.72438962363664
No,57.105194127903125,45.80795124582013,1.9858631548802514,55.06955535403493
No,57.11692382536462,27.254971217181385,1.0111765814225973,53.01788830797184
No,57.26414451403401,34.912487584319315,1.4802417288842196,71.519825670043
No,57.280809988872775,40.29845517318374,1.7990873014952835,40.59932544608148
No,57.290482789077174,35.94014095326477,1.1339456126558147,67.85850891188272
No,57.29938911287968,38.14636110533185,0.6914241427799782,42.483637289807135
No,57.30669503453301,30.665814111907185,1.0173019204091498,32.301086641094216
No,57.30708894756896,36.36320795249608,1.539840489922707,58.5250127595504
No,57.34741590914785,21.063568465825355,1.7981667919327369,54.46253509957245
No,57.37230224301436,34.16358889145179,1.7177078263654704,51.508534368068325
No,57.42131844091112,20.215119100891705,2.7936357279226547,62.31300538290682
No,57.42422141085384,22.21904216665235,1.520540432047377,71.26441827526385
No,57.434931057207436,40.11922365721668,1.2567093768226312,32.777714392868056
No,57.47606555586881,44.52938435952076,2.0455139545957386,54.985696910042265
No,57.48800863366322,39.2486810478076,1.0594293455611188,48.65640422756047
No,57.488864236146966,38.88287926042552,1.205819217846611,66.33584832409058
No,57.55457499915277,34.439761785535644,1.3161322083620168,58.55351207001087
No,57.555135501111344,40.96149505515062,0.6321845620724906,66.8909313107739
No,57.56136764608715,33.72201201606731,1.8420524954673705,40.4353285626039
No,57.6043771391976,41.91513197925332,2.059783058490546,48.75711540517004
No,57.60892924346099,20.394736034683135,1.0337203057766473,52.458223266752995
Yes,57.60912676249222,6.953518578515991,3.1761632542113083,31.364910054803453
No,57.62573361777427,36.907991405384436,1.3255740014044,68.62895553113847
No,57.63864203969538,37.08947633023703,1.3357233741048513,54.60638122953821
No,57.6745968877972,47.69519725626473,1.5237573173806442,72.02215144682172
No,57.67568760835999,23.482357627055716,1.3372728355474968,67.7281172412109
No,57.70450405547583,34.84702256117034,0.8027202433369623,43.85868191133209
Yes,57.71385406342112,21.646630406825455,1.5840195342079872,40.49196252700292
No,57.738206421873166,31.01446463438849,1.739538527748726,60.45803451367991
No,57.74234336997659,37.30422694644391,1.8355130056944244,46.07240077915806
No,57.7677976993807,42.955315360721904,0.903551903181608,40.39020939152766
No,57.77104980444436,27.114135732580205,1.172698489535506,54.41944383808378
No,57.79287574085841,47.80859444931514,1.1976624091840404,50.07431802439667
No,57.89839497019115,22.959473144770364,0.9115400539342079,61.99248998413756
No,57.997035929442234,29.09810636252127,1.461045976834341,54.8052966252196
No,58.002747349097866,28.027276231452575,1.7232233916523887,50.81227924095766
No,58.01607875047955,24.133944111020107,0.6292151748744376,38.310754981780654
No,58.021221074111516,43.304100218527694,1.0819064427308376,45.283574213648414
No,58.033344077156045,27.62224578292228,1.0532904570803572,45.62933513306385
No,58.04706236400755,35.946800525241414,1.341658256018295,49.290918929192415
No,58.05477060233965,33.7147737090714,1.7603882223670033,44.36196535695623
No,58.058105989077106,38.040539524590656,1.574101484313949,64.027643105807
No,58.09083494026273,39.71065561233558,1.226889792256409,53.535658378908124
No,58.110365804650385,36.437563048849654,1.4811291018956998,58.531668196841885
No,58.12234760082473,29.55272936691444,1.5877068209132057,46.287404216059834
No,58.1596944177744,40.111654513701964,1.316068353151758,55.49887681902017
No,58.16943815265611,35.06138554657205,1.4057615905527543,49.478024945371395
No,58.18018003931781,25.02927765103301,0.6065162172245139,45.694907104076414
No,58.24405394375148,35.82705596969676,2.392317803474886,57.5913919892011
No,58.2776624656336,44.691420029059444,1.6642673769569742,39.43361785294478
No,58.32220448732065,29.543401615809735,0.7410244340783742,47.744721726782714
No,58.36957349715398,35.55202800589649,1.5291221803296904,37.681680588722344
No,58.43584183256144,28.881206173535176,1.4012353312654158,51.051210965304406
No,58.48985916380493,36.54289474520152,0.6331164549958759,61.41537660235113
No,58.523086101843326,29.886451729998736,0.9944814349771347,48.28617325726326
No,58.528404889882886,27.829333336224032,1.336627705029454,57.65027195154517
No,58.53654606981312,31.68066977503738,1.2433016596119693,55.24202573047178
No,58.566610089161394,39.21950921487998,0.8831529178357254,35.472790974675924
No,58.569950872695166,21.9990299289398,2.470873061025851,56.81981169322647
No,58.57029702169377,40.06580248092075,2.4509565743312507,52.22043548146072
No,58.589914902472614,36.128915973644744,1.8301293533532745,51.816001391292815
No,58.61166882219231,29.52010256685002,1.835629833038677,46.037646899308314
No,58.66169643193646,31.67926930619737,1.5736594295156976,37.01849824362563
No,58.66578981707377,32.2010986953885,2.1886319519066166,65.41835744840773
No,58.69796275326076,33.26865030689303,1.8555230512726515,65.69634504577714
No,58.73232531090195,35.678923666888835,1.0637443616971818,37.70681979187496
No,58.7394603908895,34.06809317895172,0.8572172031444447,49.3248599247171
No,58.743450321994146,54.53430868263817,1.299888523800216,35.804584542291195
No,58.784698525749725,35.14265803623806,1.6363966931429899,69.51986431688601
No,58.85953549838007,29.485367455359423,1.9508097244623723,41.32585670760925
